id_bigger,id_smaller,num_modif_sites,diff_formula,weight_bigger,weight_smaller,difference,adduct,msmassanalyzer
CCMSLIB00010102088,CCMSLIB00010101996,1,O1,352.162,336.167,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102089,CCMSLIB00010101996,1,O1,352.162,336.167,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102088,CCMSLIB00010102014,1,O1,352.162,336.167,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102089,CCMSLIB00010102014,1,O1,352.162,336.167,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102225,CCMSLIB00010102026,1,C1H2,168.066,154.05,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010102227,CCMSLIB00010102026,1,C1H2,168.066,154.05,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010102225,CCMSLIB00010102029,1,C1H2,168.066,154.05,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010102227,CCMSLIB00010102029,1,C1H2,168.066,154.05,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010103196,CCMSLIB00010102041,1,O1,221.092,205.097,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010103305,CCMSLIB00010102041,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010107628,CCMSLIB00010102041,1,C1H2O1,235.108,205.097,30.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010108055,CCMSLIB00010102041,1,C5H2O2,299.103,205.097,94.006,[M+H]1+,orbitrap
CCMSLIB00010108274,CCMSLIB00010102041,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010109750,CCMSLIB00010102041,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010109990,CCMSLIB00010102041,1,C1H2O2S1,283.075,205.097,77.97799999999998,[M+H]1+,orbitrap
CCMSLIB00010111241,CCMSLIB00010102041,1,C1H2,219.113,205.097,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010111610,CCMSLIB00010102041,1,C1H1N1O1,248.103,205.097,43.006,[M+H]1+,orbitrap
CCMSLIB00010111737,CCMSLIB00010102041,1,H-1F1,223.088,205.097,17.990999999999985,[M+H]1+,orbitrap
CCMSLIB00010113189,CCMSLIB00010102041,1,C4H4O3,305.113,205.097,100.01599999999999,[M+H]1+,orbitrap
CCMSLIB00010114446,CCMSLIB00010102041,1,O1,221.092,205.097,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010118962,CCMSLIB00010102041,1,C1H2O1,235.108,205.097,30.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010119390,CCMSLIB00010102041,1,C5H2O2,299.103,205.097,94.006,[M+H]1+,orbitrap
CCMSLIB00010119611,CCMSLIB00010102041,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010121090,CCMSLIB00010102041,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010121330,CCMSLIB00010102041,1,C1H2O2S1,283.075,205.097,77.97799999999998,[M+H]1+,orbitrap
CCMSLIB00010122576,CCMSLIB00010102041,1,C1H2,219.113,205.097,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010122944,CCMSLIB00010102041,1,C1H1N1O1,248.103,205.097,43.006,[M+H]1+,orbitrap
CCMSLIB00010123071,CCMSLIB00010102041,1,H-1F1,223.088,205.097,17.990999999999985,[M+H]1+,orbitrap
CCMSLIB00010124514,CCMSLIB00010102041,1,C4H4O3,305.113,205.097,100.01599999999999,[M+H]1+,orbitrap
CCMSLIB00010125776,CCMSLIB00010102041,1,O1,221.092,205.097,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010126811,CCMSLIB00010102041,1,O1,221.092,205.097,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010126921,CCMSLIB00010102041,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010103196,CCMSLIB00010102042,1,O1,221.092,205.097,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010103305,CCMSLIB00010102042,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010107628,CCMSLIB00010102042,1,C1H2O1,235.108,205.097,30.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010108055,CCMSLIB00010102042,1,C5H2O2,299.103,205.097,94.006,[M+H]1+,orbitrap
CCMSLIB00010108274,CCMSLIB00010102042,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010109750,CCMSLIB00010102042,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010109990,CCMSLIB00010102042,1,C1H2O2S1,283.075,205.097,77.97799999999998,[M+H]1+,orbitrap
CCMSLIB00010111241,CCMSLIB00010102042,1,C1H2,219.113,205.097,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010111610,CCMSLIB00010102042,1,C1H1N1O1,248.103,205.097,43.006,[M+H]1+,orbitrap
CCMSLIB00010111737,CCMSLIB00010102042,1,H-1F1,223.088,205.097,17.990999999999985,[M+H]1+,orbitrap
CCMSLIB00010113189,CCMSLIB00010102042,1,C4H4O3,305.113,205.097,100.01599999999999,[M+H]1+,orbitrap
CCMSLIB00010114446,CCMSLIB00010102042,1,O1,221.092,205.097,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010118962,CCMSLIB00010102042,1,C1H2O1,235.108,205.097,30.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010119390,CCMSLIB00010102042,1,C5H2O2,299.103,205.097,94.006,[M+H]1+,orbitrap
CCMSLIB00010119611,CCMSLIB00010102042,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010121090,CCMSLIB00010102042,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010121330,CCMSLIB00010102042,1,C1H2O2S1,283.075,205.097,77.97799999999998,[M+H]1+,orbitrap
CCMSLIB00010122576,CCMSLIB00010102042,1,C1H2,219.113,205.097,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010122944,CCMSLIB00010102042,1,C1H1N1O1,248.103,205.097,43.006,[M+H]1+,orbitrap
CCMSLIB00010123071,CCMSLIB00010102042,1,H-1F1,223.088,205.097,17.990999999999985,[M+H]1+,orbitrap
CCMSLIB00010124514,CCMSLIB00010102042,1,C4H4O3,305.113,205.097,100.01599999999999,[M+H]1+,orbitrap
CCMSLIB00010125776,CCMSLIB00010102042,1,O1,221.092,205.097,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010126811,CCMSLIB00010102042,1,O1,221.092,205.097,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010126921,CCMSLIB00010102042,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010102026,CCMSLIB00010102098,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102029,CCMSLIB00010102098,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102225,CCMSLIB00010102098,1,C1H2O1,168.066,138.055,30.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010102227,CCMSLIB00010102098,1,C1H2O1,168.066,138.055,30.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010102244,CCMSLIB00010102098,1,C1H2,152.071,138.055,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010102252,CCMSLIB00010102098,1,C1H2,152.071,138.055,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010102988,CCMSLIB00010102098,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010112487,CCMSLIB00010102098,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010123815,CCMSLIB00010102098,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010126603,CCMSLIB00010102098,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102026,CCMSLIB00010102099,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102029,CCMSLIB00010102099,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102225,CCMSLIB00010102099,1,C1H2O1,168.066,138.055,30.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010102227,CCMSLIB00010102099,1,C1H2O1,168.066,138.055,30.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010102244,CCMSLIB00010102099,1,C1H2,152.071,138.055,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010102252,CCMSLIB00010102099,1,C1H2,152.071,138.055,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00010102988,CCMSLIB00010102099,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010112487,CCMSLIB00010102099,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010123815,CCMSLIB00010102099,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010126603,CCMSLIB00010102099,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102067,CCMSLIB00010102143,1,O1,242.104,226.109,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102068,CCMSLIB00010102143,1,O1,242.104,226.109,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102067,CCMSLIB00010102144,1,O1,242.104,226.109,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102068,CCMSLIB00010102144,1,O1,242.104,226.109,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102131,CCMSLIB00010102206,1,C1O2,291.098,247.108,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102132,CCMSLIB00010102206,1,C1O2,291.098,247.108,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102131,CCMSLIB00010102207,1,C1O2,291.098,247.108,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102132,CCMSLIB00010102207,1,C1O2,291.098,247.108,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102359,CCMSLIB00010102226,1,C1H2,153.055,139.039,14.01600000000002,[M+H]1+,orbitrap
CCMSLIB00010102360,CCMSLIB00010102226,1,C1H2,153.055,139.039,14.01600000000002,[M+H]1+,orbitrap
CCMSLIB00010107322,CCMSLIB00010102226,1,C1H2O1,169.05,139.039,30.011000000000024,[M+H]1+,orbitrap
CCMSLIB00010111304,CCMSLIB00010102226,1,O1,155.034,139.039,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010118658,CCMSLIB00010102226,1,C1H2O1,169.05,139.039,30.011000000000024,[M+H]1+,orbitrap
CCMSLIB00010122638,CCMSLIB00010102226,1,O1,155.034,139.039,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102359,CCMSLIB00010102228,1,C1H2,153.055,139.039,14.01600000000002,[M+H]1+,orbitrap
CCMSLIB00010102360,CCMSLIB00010102228,1,C1H2,153.055,139.039,14.01600000000002,[M+H]1+,orbitrap
CCMSLIB00010107322,CCMSLIB00010102228,1,C1H2O1,169.05,139.039,30.011000000000024,[M+H]1+,orbitrap
CCMSLIB00010111304,CCMSLIB00010102228,1,O1,155.034,139.039,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010118658,CCMSLIB00010102228,1,C1H2O1,169.05,139.039,30.011000000000024,[M+H]1+,orbitrap
CCMSLIB00010122638,CCMSLIB00010102228,1,O1,155.034,139.039,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102278,CCMSLIB00010102231,1,H-1Cl1,210.032,176.071,33.96100000000001,[M+H]1+,orbitrap
CCMSLIB00010102282,CCMSLIB00010102231,1,H-1Cl1,210.032,176.071,33.96100000000001,[M+H]1+,orbitrap
CCMSLIB00010102326,CCMSLIB00010102231,1,C1H2,190.086,176.071,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00010102327,CCMSLIB00010102231,1,C1H2,190.086,176.071,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00010111387,CCMSLIB00010102231,1,C1H2,190.086,176.071,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00010112894,CCMSLIB00010102231,1,C2H4,204.102,176.071,28.031000000000006,[M+H]1+,orbitrap
CCMSLIB00010114350,CCMSLIB00010102231,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010114351,CCMSLIB00010102231,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010114352,CCMSLIB00010102231,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010122722,CCMSLIB00010102231,1,C1H2,190.086,176.071,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00010124217,CCMSLIB00010102231,1,C2H4,204.102,176.071,28.031000000000006,[M+H]1+,orbitrap
CCMSLIB00010125676,CCMSLIB00010102231,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010125677,CCMSLIB00010102231,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010125678,CCMSLIB00010102231,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102278,CCMSLIB00010102234,1,H-1Cl1,210.032,176.071,33.96100000000001,[M+H]1+,orbitrap
CCMSLIB00010102282,CCMSLIB00010102234,1,H-1Cl1,210.032,176.071,33.96100000000001,[M+H]1+,orbitrap
CCMSLIB00010102326,CCMSLIB00010102234,1,C1H2,190.086,176.071,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00010102327,CCMSLIB00010102234,1,C1H2,190.086,176.071,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00010111387,CCMSLIB00010102234,1,C1H2,190.086,176.071,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00010112894,CCMSLIB00010102234,1,C2H4,204.102,176.071,28.031000000000006,[M+H]1+,orbitrap
CCMSLIB00010114350,CCMSLIB00010102234,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010114351,CCMSLIB00010102234,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010114352,CCMSLIB00010102234,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010122722,CCMSLIB00010102234,1,C1H2,190.086,176.071,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00010124217,CCMSLIB00010102234,1,C2H4,204.102,176.071,28.031000000000006,[M+H]1+,orbitrap
CCMSLIB00010125676,CCMSLIB00010102234,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010125677,CCMSLIB00010102234,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010125678,CCMSLIB00010102234,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102041,CCMSLIB00010102258,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010102042,CCMSLIB00010102258,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010103083,CCMSLIB00010102258,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010103305,CCMSLIB00010102258,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010108274,CCMSLIB00010102258,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010109750,CCMSLIB00010102258,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010109990,CCMSLIB00010102258,1,C1H3N1O2S1,283.075,190.086,92.98899999999998,[M+H]1+,orbitrap
CCMSLIB00010110547,CCMSLIB00010102258,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010110548,CCMSLIB00010102258,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010111241,CCMSLIB00010102258,1,C1H3N1,219.113,190.086,29.026999999999987,[M+H]1+,orbitrap
CCMSLIB00010111610,CCMSLIB00010102258,1,C1H2N2O1,248.103,190.086,58.016999999999996,[M+H]1+,orbitrap
CCMSLIB00010119611,CCMSLIB00010102258,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010121090,CCMSLIB00010102258,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010121330,CCMSLIB00010102258,1,C1H3N1O2S1,283.075,190.086,92.98899999999998,[M+H]1+,orbitrap
CCMSLIB00010121887,CCMSLIB00010102258,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010121888,CCMSLIB00010102258,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010122576,CCMSLIB00010102258,1,C1H3N1,219.113,190.086,29.026999999999987,[M+H]1+,orbitrap
CCMSLIB00010122944,CCMSLIB00010102258,1,C1H2N2O1,248.103,190.086,58.016999999999996,[M+H]1+,orbitrap
CCMSLIB00010126698,CCMSLIB00010102258,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010126921,CCMSLIB00010102258,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010102041,CCMSLIB00010102259,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010102042,CCMSLIB00010102259,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010103083,CCMSLIB00010102259,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010103305,CCMSLIB00010102259,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010108274,CCMSLIB00010102259,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010109750,CCMSLIB00010102259,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010109990,CCMSLIB00010102259,1,C1H3N1O2S1,283.075,190.086,92.98899999999998,[M+H]1+,orbitrap
CCMSLIB00010110547,CCMSLIB00010102259,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010110548,CCMSLIB00010102259,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010111241,CCMSLIB00010102259,1,C1H3N1,219.113,190.086,29.026999999999987,[M+H]1+,orbitrap
CCMSLIB00010111610,CCMSLIB00010102259,1,C1H2N2O1,248.103,190.086,58.016999999999996,[M+H]1+,orbitrap
CCMSLIB00010119611,CCMSLIB00010102259,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010121090,CCMSLIB00010102259,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010121330,CCMSLIB00010102259,1,C1H3N1O2S1,283.075,190.086,92.98899999999998,[M+H]1+,orbitrap
CCMSLIB00010121887,CCMSLIB00010102259,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010121888,CCMSLIB00010102259,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010122576,CCMSLIB00010102259,1,C1H3N1,219.113,190.086,29.026999999999987,[M+H]1+,orbitrap
CCMSLIB00010122944,CCMSLIB00010102259,1,C1H2N2O1,248.103,190.086,58.016999999999996,[M+H]1+,orbitrap
CCMSLIB00010126698,CCMSLIB00010102259,1,H1N1,205.097,190.086,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00010126921,CCMSLIB00010102259,1,C2H3N1O1,247.108,190.086,57.02199999999999,[M+H]1+,orbitrap
CCMSLIB00010102274,CCMSLIB00010102301,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010102275,CCMSLIB00010102301,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010105446,CCMSLIB00010102301,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010108264,CCMSLIB00010102301,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010108265,CCMSLIB00010102301,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010116784,CCMSLIB00010102301,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010119601,CCMSLIB00010102301,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010119602,CCMSLIB00010102301,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010102274,CCMSLIB00010102302,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010102275,CCMSLIB00010102302,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010105446,CCMSLIB00010102302,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010108264,CCMSLIB00010102302,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010108265,CCMSLIB00010102302,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010116784,CCMSLIB00010102302,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010119601,CCMSLIB00010102302,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010119602,CCMSLIB00010102302,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,orbitrap
CCMSLIB00010102328,CCMSLIB00010102356,1,C1O2,225.066,181.076,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102330,CCMSLIB00010102356,1,C1O2,225.066,181.076,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102328,CCMSLIB00010102358,1,C1O2,225.066,181.076,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102330,CCMSLIB00010102358,1,C1O2,225.066,181.076,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102231,CCMSLIB00010102361,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102234,CCMSLIB00010102361,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102258,CCMSLIB00010102361,1,C2H2O2,190.086,132.081,58.005000000000024,[M+H]1+,orbitrap
CCMSLIB00010102259,CCMSLIB00010102361,1,C2H2O2,190.086,132.081,58.005000000000024,[M+H]1+,orbitrap
CCMSLIB00010102295,CCMSLIB00010102361,1,C1H-1N1,157.076,132.081,24.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102297,CCMSLIB00010102361,1,C1H-1N1,157.076,132.081,24.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010103375,CCMSLIB00010102361,1,C1H3N1,161.107,132.081,29.02600000000001,[M+H]1+,orbitrap
CCMSLIB00010105472,CCMSLIB00010102361,1,C2H5N1,175.123,132.081,43.042,[M+H]1+,orbitrap
CCMSLIB00010107176,CCMSLIB00010102361,1,C1H1N1O1,175.087,132.081,43.006,[M+H]1+,orbitrap
CCMSLIB00010107475,CCMSLIB00010102361,1,H-2O1,146.06,132.081,13.979000000000013,[M+H]1+,orbitrap
CCMSLIB00010111387,CCMSLIB00010102361,1,C2H2O2,190.086,132.081,58.005000000000024,[M+H]1+,orbitrap
CCMSLIB00010111669,CCMSLIB00010102361,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010111670,CCMSLIB00010102361,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010111671,CCMSLIB00010102361,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010111672,CCMSLIB00010102361,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010111723,CCMSLIB00010102361,1,C2O2,188.071,132.081,55.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010112194,CCMSLIB00010102361,1,C1H3N1,161.107,132.081,29.02600000000001,[M+H]1+,orbitrap
CCMSLIB00010113794,CCMSLIB00010102361,1,C1O1,160.076,132.081,27.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010113976,CCMSLIB00010102361,1,C2H5N1,175.123,132.081,43.042,[M+H]1+,orbitrap
CCMSLIB00010116810,CCMSLIB00010102361,1,C2H5N1,175.123,132.081,43.042,[M+H]1+,orbitrap
CCMSLIB00010118514,CCMSLIB00010102361,1,C1H1N1O1,175.087,132.081,43.006,[M+H]1+,orbitrap
CCMSLIB00010118809,CCMSLIB00010102361,1,H-2O1,146.06,132.081,13.979000000000013,[M+H]1+,orbitrap
CCMSLIB00010122722,CCMSLIB00010102361,1,C2H2O2,190.086,132.081,58.005000000000024,[M+H]1+,orbitrap
CCMSLIB00010123001,CCMSLIB00010102361,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010123002,CCMSLIB00010102361,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010123003,CCMSLIB00010102361,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010123004,CCMSLIB00010102361,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010123057,CCMSLIB00010102361,1,C2O2,188.071,132.081,55.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010123525,CCMSLIB00010102361,1,C1H3N1,161.107,132.081,29.02600000000001,[M+H]1+,orbitrap
CCMSLIB00010125119,CCMSLIB00010102361,1,C1O1,160.076,132.081,27.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010125300,CCMSLIB00010102361,1,C2H5N1,175.123,132.081,43.042,[M+H]1+,orbitrap
CCMSLIB00010126991,CCMSLIB00010102361,1,C1H3N1,161.107,132.081,29.02600000000001,[M+H]1+,orbitrap
CCMSLIB00010102231,CCMSLIB00010102362,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102234,CCMSLIB00010102362,1,C1O2,176.071,132.081,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00010102258,CCMSLIB00010102362,1,C2H2O2,190.086,132.081,58.005000000000024,[M+H]1+,orbitrap
CCMSLIB00010102259,CCMSLIB00010102362,1,C2H2O2,190.086,132.081,58.005000000000024,[M+H]1+,orbitrap
CCMSLIB00010102295,CCMSLIB00010102362,1,C1H-1N1,157.076,132.081,24.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010102297,CCMSLIB00010102362,1,C1H-1N1,157.076,132.081,24.995000000000005,[M+H]1+,orbitrap
CCMSLIB00010103375,CCMSLIB00010102362,1,C1H3N1,161.107,132.081,29.02600000000001,[M+H]1+,orbitrap
CCMSLIB00010105472,CCMSLIB00010102362,1,C2H5N1,175.123,132.081,43.042,[M+H]1+,orbitrap
CCMSLIB00010107176,CCMSLIB00010102362,1,C1H1N1O1,175.087,132.081,43.006,[M+H]1+,orbitrap
CCMSLIB00010107475,CCMSLIB00010102362,1,H-2O1,146.06,132.081,13.979000000000013,[M+H]1+,orbitrap
CCMSLIB00010111387,CCMSLIB00010102362,1,C2H2O2,190.086,132.081,58.005000000000024,[M+H]1+,orbitrap
