id_bigger,id_smaller,num_modif_sites,diff_formula,weight_bigger,weight_smaller,difference,adduct,msmassanalyzer
CCMSLIB00000846735,CCMSLIB00000848751,1,C6H10O5,611.16,449.108,162.05199999999996,[M+H]1+,qtof
CCMSLIB00000847311,CCMSLIB00000848751,1,C7H4O4,601.119,449.108,152.01100000000002,[M+H]1+,qtof
CCMSLIB00000847752,CCMSLIB00000848751,1,O1,465.102,449.108,15.993999999999971,[M+H]1+,qtof
CCMSLIB00000847757,CCMSLIB00000848751,1,C6H10O5,611.16,449.108,162.05199999999996,[M+H]1+,qtof
CCMSLIB00000847858,CCMSLIB00000848751,1,C2H2O2,507.113,449.108,58.004999999999995,[M+H]1+,qtof
CCMSLIB00000848249,CCMSLIB00000848751,1,O1,465.102,449.108,15.993999999999971,[M+H]1+,qtof
CCMSLIB00000848278,CCMSLIB00000848751,1,C6H10O4,595.165,449.108,146.05699999999996,[M+H]1+,qtof
CCMSLIB00000848355,CCMSLIB00000848751,1,C6H10O5,611.16,449.108,162.05199999999996,[M+H]1+,qtof
CCMSLIB00000848846,CCMSLIB00000848751,1,C6H10O5,611.16,449.108,162.05199999999996,[M+H]1+,qtof
CCMSLIB00005721176,CCMSLIB00000848751,1,C3H2O4,551.102,449.108,101.99399999999997,[M+H]1+,qtof
CCMSLIB00005721467,CCMSLIB00000848751,1,O1,465.103,449.108,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000845216,CCMSLIB00000848760,1,C2H2O2,381.154,323.149,58.004999999999995,[M+H]1+,qtof
CCMSLIB00000845219,CCMSLIB00000848763,1,C1H2,401.108,387.092,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000848194,CCMSLIB00000848771,1,O1,421.164,405.169,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848635,CCMSLIB00000848771,1,O1,421.164,405.169,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000846403,CCMSLIB00000848777,1,C1H2O1,595.165,565.155,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000846809,CCMSLIB00000848777,1,C7H12O5,741.223,565.155,176.06799999999998,[M+H]1+,qtof
CCMSLIB00000849017,CCMSLIB00000848777,1,C1H2,579.171,565.155,14.016000000000076,[M+H]1+,qtof
CCMSLIB00000846912,CCMSLIB00000848791,1,O1,333.169,317.174,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000845132,CCMSLIB00000848794,1,O1,407.185,391.19,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848722,CCMSLIB00000848798,1,C1H2O1,293.081,263.07,30.011000000000024,[M+H]1+,qtof
CCMSLIB00000847789,CCMSLIB00000848799,1,O1,289.07,273.075,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000849089,CCMSLIB00000848799,1,O1,289.07,273.075,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848785,CCMSLIB00000848804,1,O1,335.076,319.081,15.995000000000005,[M+H]1+,qtof
CCMSLIB00005721670,CCMSLIB00000848804,1,O1,335.078,319.081,15.996999999999957,[M+H]1+,qtof
CCMSLIB00000848867,CCMSLIB00000848822,1,C8H11N1O5,710.447,509.383,201.06400000000002,[M+H]1+,qtof
CCMSLIB00000846120,CCMSLIB00000848834,1,C5H8,391.19,323.128,68.06200000000001,[M+H]1+,qtof
CCMSLIB00000848794,CCMSLIB00000848834,1,C5H8,391.19,323.128,68.06200000000001,[M+H]1+,qtof
CCMSLIB00005721549,CCMSLIB00000848834,1,C5H8,391.19,323.128,68.06200000000001,[M+H]1+,qtof
CCMSLIB00000845788,CCMSLIB00000848837,1,C1H2,225.075,211.06,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000846364,CCMSLIB00000848837,1,C1H2,225.075,211.06,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000852184,CCMSLIB00000848837,1,C1H2O1,241.071,211.06,30.010999999999996,[M+H]1+,qtof
CCMSLIB00000852525,CCMSLIB00000848839,1,C2H2O1,395.162,353.151,42.01099999999997,[M+H]1+,qtof
CCMSLIB00000850036,CCMSLIB00000848843,1,C1H2,405.139,391.123,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000852883,CCMSLIB00000848843,1,C1H2,405.139,391.123,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000845447,CCMSLIB00000848845,1,O1,511.326,495.331,15.995000000000005,[M+H]1+,qtof
CCMSLIB00005721293,CCMSLIB00000848845,1,O1,511.328,495.331,15.996999999999957,[M+H]1+,qtof
CCMSLIB00000845253,CCMSLIB00000848846,1,C9H6O2,757.197,611.16,146.03700000000003,[M+H]1+,qtof
CCMSLIB00000845616,CCMSLIB00000848846,1,C6H10O4,757.218,611.16,146.058,[M+H]1+,qtof
CCMSLIB00000845960,CCMSLIB00000848846,1,C5H8O4,743.203,611.16,132.043,[M+H]1+,qtof
CCMSLIB00000847120,CCMSLIB00000848846,1,C6H10O4,757.218,611.16,146.058,[M+H]1+,qtof
CCMSLIB00000847164,CCMSLIB00000848846,1,C1H2,625.176,611.16,14.016000000000076,[M+H]1+,qtof
CCMSLIB00000847608,CCMSLIB00000848846,1,C1H2,625.176,611.16,14.016000000000076,[M+H]1+,qtof
CCMSLIB00000848668,CCMSLIB00000848846,1,C6H10O4,757.218,611.16,146.058,[M+H]1+,qtof
CCMSLIB00005721696,CCMSLIB00000848846,1,C5H8O4,743.207,611.16,132.04700000000003,[M+H]1+,qtof
CCMSLIB00000846882,CCMSLIB00000848857,1,C6H10O5,641.171,479.118,162.05300000000005,[M+H]1+,qtof
CCMSLIB00000848290,CCMSLIB00000848857,1,C5H8O4,611.16,479.118,132.04199999999997,[M+H]1+,qtof
CCMSLIB00000845158,CCMSLIB00000848861,1,C6H10O4,595.165,449.108,146.05699999999996,[M+H]1+,qtof
CCMSLIB00000845835,CCMSLIB00000848861,1,C5H8O4,581.15,449.108,132.04199999999997,[M+H]1+,qtof
CCMSLIB00000846735,CCMSLIB00000848861,1,C6H10O5,611.16,449.108,162.05199999999996,[M+H]1+,qtof
CCMSLIB00000847032,CCMSLIB00000848861,1,H-2O1,463.087,449.108,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000848699,CCMSLIB00000848861,1,C6H10O4,595.165,449.108,146.05699999999996,[M+H]1+,qtof
CCMSLIB00000845378,CCMSLIB00000848866,1,C1H2O1,595.165,565.155,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000847333,CCMSLIB00000848866,1,C1H2O1,595.165,565.155,30.00999999999999,[M+H]1+,qtof
CCMSLIB00005721178,CCMSLIB00000848866,1,C1H2O1,595.167,565.155,30.012000000000057,[M+H]1+,qtof
CCMSLIB00000847893,CCMSLIB00000848874,1,O1,433.222,417.227,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848354,CCMSLIB00000848877,1,O1,557.108,541.113,15.99499999999989,[M+H]1+,qtof
CCMSLIB00000846029,CCMSLIB00000848884,1,C6H10O4,625.212,479.155,146.05700000000002,[M+H]1+,qtof
CCMSLIB00000845281,CCMSLIB00000848888,1,C6H10O4,917.292,771.234,146.058,[M+H]1+,qtof
CCMSLIB00000847954,CCMSLIB00000848888,1,C1H2O1,801.245,771.234,30.010999999999967,[M+H]1+,qtof
CCMSLIB00000846386,CCMSLIB00000848898,1,H-2O1,461.108,447.128,13.980000000000018,[M+H]1+,qtof
CCMSLIB00000847379,CCMSLIB00000848899,1,O1,269.081,253.086,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000847365,CCMSLIB00000848900,1,C2H2O2,379.248,321.242,58.00599999999997,[M+H]1+,qtof
CCMSLIB00000849025,CCMSLIB00000848903,1,C1H2,479.118,465.102,14.01600000000002,[M+H]1+,qtof
CCMSLIB00005721272,CCMSLIB00000848903,1,C1H2,479.12,465.102,14.018000000000029,[M+H]1+,qtof
CCMSLIB00000846805,CCMSLIB00000848904,1,O1,495.113,479.118,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000847006,CCMSLIB00000848904,1,C2H2O1,521.129,479.118,42.011000000000024,[M+H]1+,qtof
CCMSLIB00000854329,CCMSLIB00000848918,1,C1H2O1,359.185,329.174,30.011000000000024,[M+H]1+,qtof
CCMSLIB00000847155,CCMSLIB00000848928,1,O1,435.128,419.133,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000845329,CCMSLIB00000848929,1,C6H10O5,627.155,465.102,162.053,[M+H]1+,qtof
CCMSLIB00000845060,CCMSLIB00000848930,1,C1H2,595.165,581.15,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000846155,CCMSLIB00000848930,1,C1H2,595.165,581.15,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000848080,CCMSLIB00000848931,1,C1H2,347.112,333.097,14.015000000000043,[M+H]1+,qtof
CCMSLIB00000855874,CCMSLIB00000848934,1,O1,361.128,345.133,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000847513,CCMSLIB00000848943,1,O1,755.639,739.644,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848205,CCMSLIB00000848946,1,C2H2O1,425.232,383.221,42.011000000000024,[M+H]1+,qtof
CCMSLIB00000846086,CCMSLIB00000848950,1,C5H8O4,581.15,449.108,132.04199999999997,[M+H]1+,qtof
CCMSLIB00000847780,CCMSLIB00000848956,1,C1H2,435.18,421.164,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000846517,CCMSLIB00000848958,1,C6H10O5,637.176,475.123,162.05300000000005,[M+H]1+,qtof
CCMSLIB00000847631,CCMSLIB00000848959,1,O1,584.249,568.254,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000845944,CCMSLIB00000848962,1,C1H2,237.075,223.06,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000846888,CCMSLIB00000848964,1,C1H2,265.107,251.091,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000847387,CCMSLIB00000848964,1,C2H4O1,295.117,251.091,44.02600000000001,[M+H]1+,qtof
CCMSLIB00000847976,CCMSLIB00000848965,1,C1H2,353.102,339.086,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000848959,CCMSLIB00000848970,1,C2H2O2,568.254,510.248,58.00600000000003,[M+H]1+,qtof
CCMSLIB00000846839,CCMSLIB00000848996,1,O1,601.355,585.36,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000845388,CCMSLIB00000849011,1,O1,301.07,285.075,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000846075,CCMSLIB00000849013,1,O1,317.065,301.07,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000849064,CCMSLIB00000849013,1,C5H8O5,449.108,301.07,148.038,[M+H]1+,qtof
CCMSLIB00000847438,CCMSLIB00000849014,1,C1H2O1,347.076,317.065,30.011000000000024,[M+H]1+,qtof
CCMSLIB00000847486,CCMSLIB00000849014,1,C1H2,331.081,317.065,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000848157,CCMSLIB00000849014,1,C1H2O1,347.076,317.065,30.011000000000024,[M+H]1+,qtof
CCMSLIB00000846805,CCMSLIB00000849015,1,C1H2,495.113,481.097,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000847826,CCMSLIB00000849015,1,C7H4O4,633.108,481.097,152.01099999999997,[M+H]1+,qtof
CCMSLIB00000846403,CCMSLIB00000849017,1,O1,595.165,579.171,15.993999999999915,[M+H]1+,qtof
CCMSLIB00000846809,CCMSLIB00000849017,1,C6H10O5,741.223,579.171,162.0519999999999,[M+H]1+,qtof
CCMSLIB00000848278,CCMSLIB00000849017,1,O1,595.165,579.171,15.993999999999915,[M+H]1+,qtof
CCMSLIB00000847763,CCMSLIB00000849019,1,C5H8,367.226,299.164,68.06200000000001,[M+H]1+,qtof
CCMSLIB00000845361,CCMSLIB00000849032,1,C1H2,285.075,271.06,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000845214,CCMSLIB00000849040,1,O1,451.123,435.128,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000845634,CCMSLIB00000849040,1,C6H10O4,581.186,435.128,146.05800000000005,[M+H]1+,qtof
CCMSLIB00000846405,CCMSLIB00000849040,1,C6H10O5,597.181,435.128,162.05300000000005,[M+H]1+,qtof
CCMSLIB00000847961,CCMSLIB00000849040,1,O1,451.123,435.128,15.995000000000005,[M+H]1+,qtof
CCMSLIB00005721111,CCMSLIB00000849040,1,O1,451.126,435.128,15.99799999999999,[M+H]1+,qtof
CCMSLIB00005721281,CCMSLIB00000849040,1,C6H10O5,597.183,435.128,162.055,[M+H]1+,qtof
CCMSLIB00000847457,CCMSLIB00000849053,1,C2H4,333.242,305.211,28.031000000000006,[M+H]1+,qtof
CCMSLIB00000849025,CCMSLIB00000849064,1,C1H2O1,479.118,449.108,30.00999999999999,[M+H]1+,qtof
CCMSLIB00005721272,CCMSLIB00000849064,1,C1H2O1,479.12,449.108,30.012,[M+H]1+,qtof
CCMSLIB00000848913,CCMSLIB00000849071,1,C1H2O1,693.033,663.023,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000848300,CCMSLIB00000849074,1,O1,255.065,239.07,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000847934,CCMSLIB00000849080,1,C2H2O1,764.406,722.395,42.01099999999997,[M+H]1+,qtof
CCMSLIB00000851185,CCMSLIB00000849084,1,O1,338.196,322.201,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000846262,CCMSLIB00000849086,1,O1,423.18,407.185,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000849088,CCMSLIB00000849087,1,O1,1147.52,1131.52,16.0,[M+H]1+,qtof
CCMSLIB00000845947,CCMSLIB00000849089,1,C1H2,303.086,289.07,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000846890,CCMSLIB00000849089,1,C1H2,303.086,289.07,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000847880,CCMSLIB00000849089,1,C10H16,425.196,289.07,136.12600000000003,[M+H]1+,qtof
CCMSLIB00000848380,CCMSLIB00000849089,1,C1H2,303.086,289.07,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000848693,CCMSLIB00000849089,1,O1,305.065,289.07,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000846131,CCMSLIB00000849195,1,O1,249.112,233.117,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000854665,CCMSLIB00000849195,1,O1,249.112,233.117,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000849670,CCMSLIB00000849219,1,O1,441.176,425.181,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000851939,CCMSLIB00000849354,1,C6H10O5,535.29,373.237,162.05299999999994,[M+H]1+,qtof
CCMSLIB00000852196,CCMSLIB00000849358,1,C7H12O3,519.332,375.253,144.079,[M+H]1+,qtof
CCMSLIB00000852853,CCMSLIB00000849358,1,C7H12O4,535.327,375.253,160.074,[M+H]1+,qtof
CCMSLIB00000853372,CCMSLIB00000849358,1,C6H10O5,537.306,375.253,162.05300000000005,[M+H]1+,qtof
CCMSLIB00000853643,CCMSLIB00000849358,1,C6H10O4,521.311,375.253,146.05800000000005,[M+H]1+,qtof
CCMSLIB00000847915,CCMSLIB00000849375,1,C10H6O5,657.156,451.135,206.02099999999996,[M+H]1+,qtof
CCMSLIB00000853333,CCMSLIB00000849375,1,C1H2,465.15,451.135,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000849391,CCMSLIB00000849384,1,C2H2O1,439.152,397.141,42.01099999999997,[M+H]1+,qtof
CCMSLIB00000852541,CCMSLIB00000849466,1,C5H8O4,505.264,373.222,132.04200000000003,[M+H]1+,qtof
CCMSLIB00000853726,CCMSLIB00000849466,1,O1,389.217,373.222,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000855628,CCMSLIB00000849466,1,C7H4O4,525.233,373.222,152.01099999999997,[M+H]1+,qtof
CCMSLIB00000850444,CCMSLIB00000849523,1,C1H2,589.264,575.249,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000851419,CCMSLIB00000849619,1,C1H2,358.113,344.098,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000855814,CCMSLIB00000849624,1,C10H16O8,940.526,676.442,264.08399999999995,[M+H]1+,qtof
CCMSLIB00000855841,CCMSLIB00000849624,1,C11H18O8,954.542,676.442,278.1,[M+H]1+,qtof
CCMSLIB00000850714,CCMSLIB00000849636,1,C2H2O1,575.285,533.275,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000849975,CCMSLIB00000849705,1,C6H10O5,1119.56,957.505,162.05499999999995,[M+H]1+,qtof
CCMSLIB00000849372,CCMSLIB00000849712,1,O1,487.342,471.347,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000854042,CCMSLIB00000849730,1,C6H10O2,821.468,707.4,114.06799999999998,[M+H]1+,qtof
CCMSLIB00000851335,CCMSLIB00000849826,1,C11H16O7,783.292,523.202,260.09000000000003,[M+H]1+,qtof
CCMSLIB00000855045,CCMSLIB00000849912,1,C1H2O1,301.107,271.096,30.011000000000024,[M+H]1+,qtof
CCMSLIB00000853368,CCMSLIB00000849918,1,O1,543.171,527.176,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000853750,CCMSLIB00000849918,1,C1H2,541.192,527.176,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000848164,CCMSLIB00000849955,1,O1,355.102,339.107,15.994999999999948,[M+H]1+,qtof
CCMSLIB00000848634,CCMSLIB00000849955,1,O1,355.102,339.107,15.994999999999948,[M+H]1+,qtof
CCMSLIB00000853669,CCMSLIB00000849955,1,C1H2O1,369.118,339.107,30.010999999999967,[M+H]1+,qtof
CCMSLIB00000853006,CCMSLIB00000850011,1,C1H2O1,943.526,913.516,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000855408,CCMSLIB00000850011,1,C1O2,957.505,913.516,43.98900000000003,[M+H]1+,qtof
CCMSLIB00000849378,CCMSLIB00000850015,1,C12H20O9,1265.62,957.505,308.1149999999999,[M+H]1+,qtof
CCMSLIB00000849975,CCMSLIB00000850015,1,C6H10O5,1119.56,957.505,162.05499999999995,[M+H]1+,qtof
CCMSLIB00000848602,CCMSLIB00000850072,1,O1,567.171,551.176,15.995000000000005,[M+H]1+,qtof
CCMSLIB00005721152,CCMSLIB00000850072,1,O1,567.17,551.176,15.993999999999915,[M+H]1+,qtof
CCMSLIB00000847351,CCMSLIB00000850108,1,C11H18O9,1079.6,785.505,294.0949999999999,[M+H]1+,qtof
CCMSLIB00000848754,CCMSLIB00000850108,1,C11H18O9,1079.6,785.505,294.0949999999999,[M+H]1+,qtof
CCMSLIB00000853811,CCMSLIB00000850108,1,C12H20O10,1109.61,785.505,324.1049999999999,[M+H]1+,qtof
CCMSLIB00000851855,CCMSLIB00000850129,1,C1H2,359.149,345.133,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000855355,CCMSLIB00000850236,1,C3H2O3,533.129,447.129,86.0,[M+H]1+,qtof
CCMSLIB00000850263,CCMSLIB00000850257,1,C2H2O1,721.379,679.369,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000847096,CCMSLIB00000850410,1,C5H8,393.206,325.143,68.06300000000005,[M+H]1+,qtof
CCMSLIB00000855151,CCMSLIB00000850413,1,C16H13N1O3,854.338,587.249,267.08899999999994,[M+H]1+,qtof
CCMSLIB00000846687,CCMSLIB00000850471,1,C6H4O3,411.128,287.113,124.01499999999999,[M+H]1+,qtof
CCMSLIB00000849589,CCMSLIB00000850471,1,C7H4O1,391.139,287.113,104.02600000000001,[M+H]1+,qtof
CCMSLIB00000851051,CCMSLIB00000850471,1,C2H2O1,329.123,287.113,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000853970,CCMSLIB00000850471,1,C2H2O1,329.123,287.113,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000851841,CCMSLIB00000850489,1,C1H2,531.295,517.28,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000849445,CCMSLIB00000850495,1,O1,333.206,317.211,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000853342,CCMSLIB00000850524,1,C6H10O5,831.292,669.239,162.053,[M+H]1+,qtof
CCMSLIB00000854149,CCMSLIB00000850612,1,O1,369.181,353.186,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852158,CCMSLIB00000850626,1,O1,425.217,409.222,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000854456,CCMSLIB00000850626,1,C2H2O2,467.228,409.222,58.00600000000003,[M+H]1+,qtof
CCMSLIB00000846555,CCMSLIB00000850638,1,C7H4O1,601.191,497.165,104.02600000000001,[M+H]1+,qtof
CCMSLIB00000850683,CCMSLIB00000850695,1,O1,491.228,475.233,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000853715,CCMSLIB00000850695,1,O1,491.228,475.233,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000854242,CCMSLIB00000850695,1,C2H2O1,517.243,475.233,42.01000000000005,[M+H]1+,qtof
CCMSLIB00000855989,CCMSLIB00000850695,1,C2H2O2,533.238,475.233,58.00500000000005,[M+H]1+,qtof
CCMSLIB00000856005,CCMSLIB00000850695,1,O1,491.228,475.233,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000850015,CCMSLIB00000850789,1,H-2O1,957.505,943.526,13.979000000000042,[M+H]1+,qtof
CCMSLIB00000851777,CCMSLIB00000850827,1,O1,494.265,478.27,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848627,CCMSLIB00000850836,1,C5H8,439.175,371.113,68.06200000000001,[M+H]1+,qtof
CCMSLIB00000850844,CCMSLIB00000850839,1,C2H2O1,558.27,516.259,42.01099999999997,[M+H]1+,qtof
CCMSLIB00000850953,CCMSLIB00000850844,1,C2H2O2,616.275,558.27,58.004999999999995,[M+H]1+,qtof
CCMSLIB00000855553,CCMSLIB00000850864,1,O1,319.227,303.232,15.994999999999948,[M+H]1+,qtof
CCMSLIB00000850444,CCMSLIB00000850893,1,O1,589.264,573.269,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000853867,CCMSLIB00000850929,1,O1,487.233,471.238,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000853898,CCMSLIB00000850982,1,C1H2,432.165,418.15,14.015000000000043,[M+H]1+,qtof
CCMSLIB00000855079,CCMSLIB00000850982,1,C1H2,432.165,418.15,14.015000000000043,[M+H]1+,qtof
CCMSLIB00000849523,CCMSLIB00000850987,1,C1H2,575.249,561.233,14.016000000000076,[M+H]1+,qtof
CCMSLIB00000851018,CCMSLIB00000851005,1,C1H2,347.222,333.206,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000852234,CCMSLIB00000851008,1,C9H6O2,569.186,423.15,146.03600000000006,[M+H]1+,qtof
CCMSLIB00000854335,CCMSLIB00000851008,1,C9H6O3,585.181,423.15,162.03100000000006,[M+H]1+,qtof
CCMSLIB00000854899,CCMSLIB00000851023,1,O1,423.15,407.155,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000851752,CCMSLIB00000851040,1,C6H10O5,1283.63,1121.57,162.06000000000017,[M+H]1+,qtof
CCMSLIB00000846529,CCMSLIB00000851059,1,C1H2,357.133,343.118,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000848811,CCMSLIB00000851059,1,C1H2,357.133,343.118,14.014999999999986,[M+H]1+,qtof
CCMSLIB00005721445,CCMSLIB00000851059,1,C1H2,357.133,343.118,14.014999999999986,[M+H]1+,qtof
CCMSLIB00005721803,CCMSLIB00000851059,1,C1H2,357.134,343.118,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000847500,CCMSLIB00000851071,1,O1,423.128,407.134,15.993999999999971,[M+H]1+,qtof
CCMSLIB00000850844,CCMSLIB00000851125,1,C2H2O1,558.27,516.259,42.01099999999997,[M+H]1+,qtof
CCMSLIB00000855777,CCMSLIB00000851195,1,H-2O1,276.123,262.144,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000853874,CCMSLIB00000851210,1,C5H6O3,403.284,289.253,114.031,[M+H]1+,qtof
CCMSLIB00000855484,CCMSLIB00000851230,1,H-2O1,265.143,251.164,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000847758,CCMSLIB00000851254,1,O1,269.174,253.18,15.993999999999971,[M+H]1+,qtof
CCMSLIB00000851627,CCMSLIB00000851258,1,C1H2,434.29,420.274,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000848998,CCMSLIB00000851309,1,C2H2O1,341.196,299.185,42.011000000000024,[M+H]1+,qtof
CCMSLIB00005721791,CCMSLIB00000851309,1,C2H2O1,341.195,299.185,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000845877,CCMSLIB00000851335,1,C5H6O2,881.328,783.292,98.03599999999994,[M+H]1+,qtof
CCMSLIB00000850764,CCMSLIB00000851383,1,C1H2O1,553.192,523.181,30.010999999999967,[M+H]1+,qtof
CCMSLIB00000847536,CCMSLIB00000851395,1,C7H10O5,581.186,407.134,174.05200000000002,[M+H]1+,qtof
CCMSLIB00005721285,CCMSLIB00000851395,1,C7H10O5,581.186,407.134,174.05200000000002,[M+H]1+,qtof
CCMSLIB00000853762,CCMSLIB00000851521,1,O1,267.159,251.164,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000854415,CCMSLIB00000851525,1,C1H2O1,797.468,767.458,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000853936,CCMSLIB00000851545,1,C3H2O3,567.28,481.28,86.0,[M+H]1+,qtof
CCMSLIB00000851534,CCMSLIB00000851547,1,O1,403.196,387.201,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000849763,CCMSLIB00000851552,1,C1H2O1,391.212,361.201,30.010999999999967,[M+H]1+,qtof
CCMSLIB00000848627,CCMSLIB00000851566,1,C1H2,439.175,425.159,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000850844,CCMSLIB00000851619,1,C2H2O1,558.27,516.259,42.01099999999997,[M+H]1+,qtof
CCMSLIB00000847928,CCMSLIB00000851640,1,H-2O1,237.075,223.096,13.978999999999985,[M+H]1+,qtof
CCMSLIB00005721835,CCMSLIB00000851640,1,H-2O1,237.075,223.096,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000847665,CCMSLIB00000851650,1,C1,371.149,359.149,12.0,[M+H]1+,qtof
CCMSLIB00000856084,CCMSLIB00000851676,1,H-2O1,485.326,471.347,13.979000000000042,[M+H]1+,qtof
CCMSLIB00000853420,CCMSLIB00000851701,1,C1H2O1,286.107,256.097,30.010000000000048,[M+H]1+,qtof
CCMSLIB00000856162,CCMSLIB00000851708,1,H-2O1,337.237,323.258,13.979000000000042,[M+H]1+,qtof
CCMSLIB00000856116,CCMSLIB00000851750,1,C1H2O1,325.191,295.18,30.010999999999967,[M+H]1+,qtof
CCMSLIB00000848681,CCMSLIB00000851759,1,C1H1N1O1,519.189,476.183,43.00599999999997,[M+H]1+,qtof
CCMSLIB00000850596,CCMSLIB00000851759,1,C1O2,520.173,476.183,43.99000000000001,[M+H]1+,qtof
CCMSLIB00000850513,CCMSLIB00000851772,1,C2H2O1,444.238,402.228,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000850959,CCMSLIB00000851772,1,C2H2O1,444.238,402.228,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000851577,CCMSLIB00000851772,1,C4H6O2,488.264,402.228,86.036,[M+H]1+,qtof
CCMSLIB00000854459,CCMSLIB00000851772,1,C5H8O2,502.28,402.228,100.05199999999996,[M+H]1+,qtof
CCMSLIB00000854939,CCMSLIB00000851772,1,C2H2O1,444.238,402.228,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000848817,CCMSLIB00000851803,1,C1H2O1,296.091,266.081,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000852758,CCMSLIB00000851819,1,C5H8,441.229,373.166,68.06299999999999,[M+H]1+,qtof
CCMSLIB00000856076,CCMSLIB00000851859,1,C1H2,765.478,751.463,14.014999999999986,[M+H]1+,qtof
