id_bigger,id_smaller,num_modif_sites,diff_formula,weight_bigger,weight_smaller,difference,adduct,msmassanalyzer
CCMSLIB00005464296,CCMSLIB00005463927,1,C1O2,162.076,118.086,43.989999999999995,[M+H]1+,orbitrap
CCMSLIB00005464225,CCMSLIB00005463930,1,C1O2,157.024,113.035,43.989000000000004,[M+H]1+,orbitrap
CCMSLIB00005464055,CCMSLIB00005463931,1,C1H2,132.102,118.086,14.016000000000005,[M+H]1+,orbitrap
CCMSLIB00005464072,CCMSLIB00005463936,1,C1H2O1,142.097,112.087,30.010000000000005,[M+H]1+,orbitrap
CCMSLIB00005464097,CCMSLIB00005463936,1,C1H2,126.103,112.087,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00005464138,CCMSLIB00005463936,1,C1O2,156.077,112.087,43.989999999999995,[M+H]1+,orbitrap
CCMSLIB00005464298,CCMSLIB00005463936,1,C1O2,156.077,112.087,43.989999999999995,[M+H]1+,orbitrap
CCMSLIB00005464088,CCMSLIB00005463940,1,H-2O1,134.045,120.066,13.978999999999985,[M+H]1+,orbitrap
CCMSLIB00005464104,CCMSLIB00005463940,1,H-2O1,134.045,120.066,13.978999999999985,[M+H]1+,orbitrap
CCMSLIB00005463952,CCMSLIB00005463941,1,C1O2,154.05,110.06,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00005464082,CCMSLIB00005463941,1,C1O2,154.05,110.06,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00005464388,CCMSLIB00005463951,1,C3H7N1,203.223,146.165,57.05800000000002,[M+H]1+,orbitrap
CCMSLIB00005463559,CCMSLIB00005463956,1,C2H2O1,174.112,132.102,42.00999999999999,[M+H]1+,orbitrap
CCMSLIB00005464082,CCMSLIB00005463959,1,O1,154.05,138.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464219,CCMSLIB00005463961,1,C1H2,168.102,154.086,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00005464021,CCMSLIB00005463968,1,H-2O1,147.076,133.097,13.978999999999985,[M+H]1+,orbitrap
CCMSLIB00005464188,CCMSLIB00005463968,1,C1H1N1O1,176.103,133.097,43.006,[M+H]1+,orbitrap
CCMSLIB00005464192,CCMSLIB00005463968,1,C1H2N2,175.119,133.097,42.02199999999999,[M+H]1+,orbitrap
CCMSLIB00005464115,CCMSLIB00005463979,1,C1H2,162.076,148.06,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00005464388,CCMSLIB00005463985,1,C3H7N1,203.223,146.165,57.05800000000002,[M+H]1+,orbitrap
CCMSLIB00005464014,CCMSLIB00005463987,1,H1N1,147.113,132.102,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00005464026,CCMSLIB00005463987,1,H1N1,147.113,132.102,15.010999999999996,[M+H]1+,orbitrap
CCMSLIB00005463961,CCMSLIB00005463994,1,O1,154.086,138.091,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464219,CCMSLIB00005463994,1,C1H2O1,168.102,138.091,30.010999999999996,[M+H]1+,orbitrap
CCMSLIB00005464221,CCMSLIB00005463994,1,C1O2,182.081,138.091,43.98999999999998,[M+H]1+,orbitrap
CCMSLIB00005463984,CCMSLIB00005464008,1,O1,140.034,124.039,15.99499999999999,[M+H]1+,orbitrap
CCMSLIB00005464257,CCMSLIB00005464008,1,C1O2,168.029,124.039,43.989999999999995,[M+H]1+,orbitrap
CCMSLIB00005464128,CCMSLIB00005464014,1,C2H2O1,189.123,147.113,42.00999999999999,[M+H]1+,orbitrap
CCMSLIB00005464202,CCMSLIB00005464014,1,O1,163.108,147.113,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464128,CCMSLIB00005464026,1,C2H2O1,189.123,147.113,42.00999999999999,[M+H]1+,orbitrap
CCMSLIB00005464202,CCMSLIB00005464026,1,O1,163.108,147.113,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464477,CCMSLIB00005464040,1,C2H2O1,192.069,150.058,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00005464481,CCMSLIB00005464040,1,C2H3N1O2,223.075,150.058,73.017,[M+H]1+,orbitrap
CCMSLIB00005464040,CCMSLIB00005464053,1,C1H2,150.058,136.043,14.014999999999986,[M+H]1+,orbitrap
CCMSLIB00005464138,CCMSLIB00005464072,1,H-2O1,156.077,142.097,13.97999999999999,[M+H]1+,orbitrap
CCMSLIB00005464298,CCMSLIB00005464072,1,H-2O1,156.077,142.097,13.97999999999999,[M+H]1+,orbitrap
CCMSLIB00005464087,CCMSLIB00005464088,1,C1H2,148.06,134.045,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00005464182,CCMSLIB00005464088,1,C2H2O1,176.055,134.045,42.01000000000002,[M+H]1+,orbitrap
CCMSLIB00005464214,CCMSLIB00005464088,1,C1H2N2,176.067,134.045,42.02200000000002,[M+H]1+,orbitrap
CCMSLIB00005464123,CCMSLIB00005464098,1,O1,169.036,153.041,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464192,CCMSLIB00005464100,1,C1O2,175.119,131.129,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00005464087,CCMSLIB00005464104,1,C1H2,148.06,134.045,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00005464182,CCMSLIB00005464104,1,C2H2O1,176.055,134.045,42.01000000000002,[M+H]1+,orbitrap
CCMSLIB00005464214,CCMSLIB00005464104,1,C1H2N2,176.067,134.045,42.02200000000002,[M+H]1+,orbitrap
CCMSLIB00005464120,CCMSLIB00005464109,1,O1,177.102,161.107,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464204,CCMSLIB00005464109,1,C1H2,175.123,161.107,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00005464230,CCMSLIB00005464109,1,O1,177.102,161.107,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464327,CCMSLIB00005464109,1,C1H1N1O1,204.113,161.107,43.006,[M+H]1+,orbitrap
CCMSLIB00005464368,CCMSLIB00005464109,1,C1O2,205.097,161.107,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00005464407,CCMSLIB00005464109,1,C1O2,205.097,161.107,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00005464177,CCMSLIB00005464117,1,H-1N1,175.087,162.091,12.995999999999981,[M+H]1+,orbitrap
CCMSLIB00005464240,CCMSLIB00005464117,1,H-2O1,176.071,162.091,13.97999999999999,[M+H]1+,orbitrap
CCMSLIB00005464251,CCMSLIB00005464117,1,H-2O1,176.071,162.091,13.97999999999999,[M+H]1+,orbitrap
CCMSLIB00005463552,CCMSLIB00005464120,1,C2H2O1,219.113,177.102,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00005464425,CCMSLIB00005464120,1,C1O2,221.092,177.102,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00005464153,CCMSLIB00005464138,1,C1H2,170.092,156.077,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00005464351,CCMSLIB00005464138,1,C3H5N1O1,227.114,156.077,71.037,[M+H]1+,orbitrap
CCMSLIB00005464456,CCMSLIB00005464146,1,O3S1,260.043,180.087,79.95600000000002,[M+H]1+,orbitrap
CCMSLIB00005464469,CCMSLIB00005464146,1,H1O3P1,260.053,180.087,79.96600000000001,[M+H]1+,orbitrap
CCMSLIB00005464484,CCMSLIB00005464198,1,C1H2,195.088,181.072,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00005464221,CCMSLIB00005464201,1,O1,182.081,166.086,15.994999999999976,[M+H]1+,orbitrap
CCMSLIB00005464448,CCMSLIB00005464201,1,C2H2O1,208.097,166.086,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00005464484,CCMSLIB00005464206,1,C1H2,195.088,181.072,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00005464437,CCMSLIB00005464219,1,C1O2,212.092,168.102,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00005464418,CCMSLIB00005464221,1,H-1N1O2,227.066,182.081,44.985000000000014,[M+H]1+,orbitrap
CCMSLIB00005464437,CCMSLIB00005464221,1,C1H2O1,212.092,182.081,30.011000000000024,[M+H]1+,orbitrap
CCMSLIB00005464127,CCMSLIB00005464228,1,O1,190.05,174.055,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005463552,CCMSLIB00005464230,1,C2H2O1,219.113,177.102,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00005464425,CCMSLIB00005464230,1,C1O2,221.092,177.102,43.99000000000001,[M+H]1+,orbitrap
CCMSLIB00005464456,CCMSLIB00005464234,1,O3S1,260.043,180.087,79.95600000000002,[M+H]1+,orbitrap
CCMSLIB00005464469,CCMSLIB00005464234,1,H1O3P1,260.053,180.087,79.96600000000001,[M+H]1+,orbitrap
CCMSLIB00005463563,CCMSLIB00005464240,1,C2H4,204.102,176.071,28.031000000000006,[M+H]1+,orbitrap
CCMSLIB00005463566,CCMSLIB00005464240,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005463613,CCMSLIB00005464240,1,C1H2,190.086,176.071,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00005464484,CCMSLIB00005464250,1,C1H2,195.088,181.072,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00005463563,CCMSLIB00005464251,1,C2H4,204.102,176.071,28.031000000000006,[M+H]1+,orbitrap
CCMSLIB00005463566,CCMSLIB00005464251,1,O1,192.066,176.071,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005463613,CCMSLIB00005464251,1,C1H2,190.086,176.071,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00005464269,CCMSLIB00005464262,1,H-2O1,184.06,170.081,13.979000000000013,[M+H]1+,orbitrap
CCMSLIB00005464456,CCMSLIB00005464275,1,O3S1,260.043,180.087,79.95600000000002,[M+H]1+,orbitrap
CCMSLIB00005464469,CCMSLIB00005464275,1,H1O3P1,260.053,180.087,79.96600000000001,[M+H]1+,orbitrap
CCMSLIB00005464153,CCMSLIB00005464298,1,C1H2,170.092,156.077,14.015000000000015,[M+H]1+,orbitrap
CCMSLIB00005464351,CCMSLIB00005464298,1,C3H5N1O1,227.114,156.077,71.037,[M+H]1+,orbitrap
CCMSLIB00005464608,CCMSLIB00005464312,1,C3H5N1O2,385.129,298.097,87.03200000000004,[M+H]1+,orbitrap
CCMSLIB00005464534,CCMSLIB00005464314,1,H1O3P1,348.07,268.104,79.96600000000001,[M+H]1+,orbitrap
CCMSLIB00005464599,CCMSLIB00005464325,1,H1O3P1,324.059,244.093,79.96600000000004,[M+H]1+,orbitrap
